Plain_text,Key,Cipher_text
today my professor said that painting comes too easy to me i'm like .... john... jonathan.... i've been working my ass off,"b""E.\xde\x143\xc9\x87\xaa\xf5\xef\x8ae)s\x9e'""",baea3b397fbef737d3e2f643792da0fdead2a7483693a033f1fc49661b861f76fd90c9a3183680d09273d64ff250f011c2bacf414e44c7d53149005272ead6358c71ee522dc1aeac33ff847da91adc4979f8a27d21dad3fde280ce50fd601933118f29120312a2cb2bcf5b08c0c2534c7daf1e0ddf4473e3dad8c25e5061b9e7
what kind of..... what,b'\x97\x19\x12aAo\xfca\xcc\x996\x0b\x86\x86\xe9\xfd',7643910419ad15e81036ae12a4a57482743b130c3f086d8eb888fe8963802a2c
honestly idk i mean i guess i get what he means like i procrastinate a lot n i should stop it was a roundabout way of saying it,b'\xbe\xc7\x1f\x0e\x8cv\x15<\x17-\x02`\xf7&\x08\x91',f6518ab67de616bad6018abee839400642791c8670d4202ebad715f47df8167ea5e3a9586774798c56524f7bac0f0cc076779f96e66d70cc1df6fc2463f5ae8e418cdbcb7c6d5aa705ef5ba8b128917b21e9587cb53868facb3049db06bf42c8ed30d08d46c748279d53c0a0e82dd49c20c217dec9241f587ae91fa6d2065cff
ahh i got u,b'\x0e4c\x02\xa4s\xc34_\xbd\x8c\x90\xefz\xe9\xce',dff587820f40f0b02153c63519695aa1
i want a pair of human race sneakers where can i find them,b'\rx\xdf\xb8\xe7\xd8\xed\xb0Z\xfe\x91vH\x1b\xa8\x90',117a59314ab403cc1dd0c399ca71f409e9846e847357858b60e06a30ac525679667d801f444bb1d9bb67adf7297767b3d3be8b33226f4f7dc966cd4f59f0b0ab
you bout to pay a arm for them shits,b'S\x0c\x9e\xf4@m\xb0(\xeb9\xc3\x8a\xa1\xa9&\xea',74314eaa6084f6a27d442e74fad172da0a0b2ebc0e73d74274e6e70bd5fb8f118f172feef15ea19fe113880859b7865f
same price as a pair of yeezy?,b'\x14\xbb\xb7\x8do\x8a+Hw\xab\xe6\xa9\x15\xe9\xea\xea',989a10c705194be3b4ea1f06eafd656895421153f45dfde482edd6012e87aa52
if you lucky,"b""\x8aPli\x80'\xae_\xc0\xa7\x8b\xf4\x91\x1c\x7f\xb8""",63475cbc2cc71d1ea63a7209232bf084
what's the most futuristic toilet?,b'\xc1D\x0f\xf9\xd4\xdc\x1ey\xac\n\x86\xad\xe7\xb4\xaa\x03',8be876ecd707094cc6400ee31799abc820097847f1f1b69190842417a7f11462454d8eb0445a68b0243ce15f3e4bc9db
a sentient urinal that gives idle chit chat in a german accent while you pee. just spit balling here,"b'@Af\xab\xab\xc2\x94hYH\x88\x16,EbY'",0faf792a25e6bdc8769ee7f1eda32015adc2f03fcf3bb42f4070363776c33e27fa3c40d5cdecdd26a87c44b4c765d4c273b27f9ff48b2b76ed0382ad23f08a0fd27dfb81edfd57d242e3b3ea09fcf1454b5b08c1b715a02d969226eaa2635f7f5d759d9f4a7bfe7cd69aafe59022c292
where is the speaker?,b'X\xac\xae\xf2\xf8\xeaXL\x00\xce\x9a)1\x9b\xc3 ',11f88743494eaf1d72d846bfac7a9f20b833ef1a9567b19904f839cdf71aa2f5
within the cistern for authentic gargling voice fx. it always thanks you when ur done. eventually it becomes ur only friend.,b'\xb9e&\x1c\x01kSZ\xa5\x80\x05\x10\x03\xe7NS',d4740296238ca95c0b91c1db415ce7ae1b651ddf4fb0272520dd6e099335589d778d32d3a7069399e02a337d14412523428c988c3b137fdae4513589758919889938daf79101eddfabe3d8074be011e3d3803e14aae37f853ebc078b356efb4ffc01b3b984ae4014517899c43b1902b8c96272cba14b185b23c31d354c206c69
"lol my best friend at the time got cheated on, we wrote on the guys truck..he started chasing us, i tripped and broke my ankle #justmylu","b'\x81Yz""\xac\xddw\xb2\x96\rb\x85\xd1V\xed\xf4'",2f804110c0ef40b06f2a113cde9b4e228e9aed72829707cb785dfd89c81f66041dbf2c3b1b9ff4cb85b95445de1150ef094bce619203f30ee772ac3af4ec58e94ed478bff3b3ab7a9d7120a04e9c0583a15637e9cedbd11ec661eb198229c663f9119645ef2b0c9ac2953a33481198ef76237e19b8dd2972a116cc6e9f1830a5318babc4f515c9c33a8b31c591aae7b2
wtf,b'\x81\nH\xe2\xcf\xec^+1\xdc=\xeb\xa8T\x1d\xca',55f0e9bb1a6a8cf3f29e1524097b7eeb
it was ridiculous  and i drove with my foot hanging out the window all fucked up,b'\xf2\x8a\x93\xce\xc0P\xcca}V\xcfb\xf6@\x08\x0c',8a357cfdc278e7271a94651d8fc743adc0fe5e0191093c1c69c94332b671850d4c0b3e075bff9d0f6bc626cfad020a6eb3afd3e37706c13ee50315d7c2edab7f3269c63d29045fe73c45fdfdedb108379c80fdb36856d1dee4cd15ceed09ac65
when was this i'm so confused,b'\xd3\xd7\xd0\xc3\xcb\x82\xec\x96\x87\xbf\xca\xde\xa37\x87?',d59df59c7dd54ba42864e870bbf12b035d6fb822d7901635f2f883f55c81af3f
.,b'R\xb5yH\xa9\xb9\x03\xab\\{\xfa0\x0e\x84\x83\xea',958ea8a5e3e64759651b41b8a533201b
i was thinking about that today and i got so sad,b'&\x85\xcc\xa2\xa3\xa3\xa0\x83\x9e\x81\xf8\xcc\xf6\x00\xc8\x05',e4bff6ca8e444a75a35a9c8303a27c905a51afd21e6d24b405ed5ab0947d355419a1867e746514739786f320366b742c7dcfa2c2e575641d802a0c2a91928afd
uh oh guess you have to come see snl again this season !!!,b'd\xe2\x18\x19\x0b\x9b)\x07\x8a\x81T\x8di>\x86\xc1',560f2d9adc4c66f0da0aa634b2a521ca6f4ac45d95197b5743c4d8bc1ddb978902f5e8bb47553ac637866d071a4e9da41dd9c9e99c399e5b6ed47c546f2efa8b
i'm coming back in january!,b'\xb1\xa2\x05\xdc\xd6\xefJ\xd2\x03\xc5\xf5\xcf\xd1\x92\xc7\x1e',0c92c7c9ea7f087319b03f4691117668c188068195e4782e7efff83566f02880
anybody wanna borrow a 20 month baby girl old for the day? bc i'm not dealing w her.,"b""\xc2\x16~\x1d'\x98\x9b\xde\xa4|u\xac\x8c\xce\x81\xd3""",276194405b744cf209b07ebf5f8c08c99b80c3295a9a3ad65426280d92593acca42746d6eb9f4b2c489d2c96fa76d3f763ea01260a25089f2889dd53b0c644c5de47273b9c4db0b2ee5afcb8f43aed7815c4f04a03fe936220e325784c78a5db
dito don't do her like that,b'\x89I\xf2~\x10\x01\x03s\xf9\x08@u\x9c\x878\xe3',ef3d0f8b6334c80eacececd08e8d2eed1395fd5c76b549f44f1097f334b5341f
i been ready to fight her since 5am she wouldn't go back to sleep but she sleep now so i'll keep her,b'U\xac\x85\xa8\xecv\x07\xb3\x98\x90-\x92\x12\x18PB',ff9a2c6081c3c3d56499a95cc55e36ee82006a1b635d4e21b45ae8e75627f1b9f02558022848266b9aeb29caec36b1f7032968d6c1446500d657381f2876ac751e1c47f4f1243a02d4acb9ef63c9d751cf11ada4deb6fcbadaeebd1ce130e4a55d4e6232925672210bbb156b665f047a
dito that how i be with sofi when she gets up in the middle of the night and won't go back to sleep,b'B\x8d\xc5 Ed\xe8\xb8\xd3\xab\xec7/\x900T',6c7aa4a560768146a3f00b456d8f04adcc30b78fa4a3e20b76f52269db74fae15df61a4ad39cb02d17be55696209be70e7f08a7656209e188e6094d2dd191c10078dbdde196e38862802ac2fc0731bc82dcee81fe592ae55409ec206a47729bb669bb5c2be2bbf0dafb3e31e43d80b28
"i don't always drink on tuesday nights/wednesday mornings, but when i do... it's when i just worked from 8am to 2am.",b'\xe2Qw3\xc9f\x12\xa4\x1d(\x90\x01\xe7\niH',61012fe7dd6083fc0c78f5cd3319d395db9c9a1fbdab4077360f207f9166c80a84584fcca9c07261d858062bb772040cb8d1e0438eb10d150b56351c0987bcfd8ad0fd9854545868d4e56d3b95af4e888f99270e422330c308e832e89f3bcec85eaa3ad9faba983f2ef86907a0c298b4da2178a39b4ddc0cb26f5b93e61988c1
"work in the nightlife, there's no restrictions lol",b'\xa1\xe5\x07T\xee\xb23\xe0\xd5-\xeeR\xe8D\xe8\x1f',eff846234809418cc451a13249e403c4abf3e0e79889e952f32bfbc7aea10d54113386076f6a540dc15943b7750533d75a5e92a45aa78d23e489e9b4f6f77fb8
we usually work 8am-5pm. we just stayed an extra 9 hours tonight,b'\xb1\x139R\x0f\xcd\x85p\x1a\xa9\xf5\xc1\x7f\xbf\xac\x11',ec7f309c12686ca91ccfd72db2492d7f1459b1e19b6527b016ef3aae7c12a065255069ac101b6ffca13501cf0e2265913507962a42b9a5f046c187d237a13f632ffaebc04970ab3670d08828b4675669
that sounds fucking terrible lol,b'Q0\xc5\x1e\xffD)\x9b3m\xf5\xbd\xc5\xdd\x04\xfa',784f94f989a445e02a773fe407fe6d4a768de3b86eedae012393b14a0290f15fba65265e928ca026f4de84f2b9e4999c
i heard that snippet,b'r\x00N]\xbf\xadj\xd3\x8d\x00\xb5\xce\x9a8P{',49c57fcd20702e9dc767df6062a57d6aa13256f215797877e91faa82767387c5
"unimpressed, huh?","b',>\x10\xb4\xd2\x08|""B\xe5N\xe0(\xb9\xae\x95'",4211450fc86cdd8c0bfa9427fcd709aa2a48692a0921647c9f6939e4a6a322f3
to say the least,b'\xee\x81\x85G\xc2\x1c^@\xbb\x86\xab\xb2\xfeSlt',0385d47cbcc6d6e2edefa63ed793eb49e82080265da31f3f386291978f053d96
"ya girl just ain't got the juice, no more.",b'A\x10\x1b7\xb0{\xacT\xfd\xb9\xc8\xb4V\xdaf\xe3',ef9fc2ec9f805bd2e90287fb21038dcd128904bd1d7d29831a6a72e805e696591d84f5c65bea554b27021ef67865f4f7
ready to get in the deer stand already!,b'\x1d\xa2\x9a\xc0\xae\xad!\x1dv\xbc\x1bL\xc0\xb6\xb4S',65389f40e58648053f23a9ba36288454b49ac080b0038783dac45b538ed23a4a966600432abb5bcaa5636754cb70f0cf
im going sunday just to see if anything comes out and to blast the hogs that have been on my shit,b'}%B\xb2V\x98}\xeex\x1e\x86\xe3\xdb\xcc\x0eX',cbcf7a7538d1bba096a55d772083ec63be6320dd4a84e0b484bc941ff1846c73bc6f5056c6e8751c1afaa739a39b00db53c29c52de3ffe5628fdf40a31b7f9b9d5f3dde2a14b6cef81a2b0d0a10bea499ffb01fb4599e0556b9f5744bb6922846cebe922745ed559588d0bb6d41ff27f
where's that lease at?,b'N5B/.\x92\xd0\x03P\xc9\x18\x87\x13_\xc5\xb4',6409e2c534f2b670d6228bee8ab1599cf755b3b6341608cff20def526c0573f7
livingston,b'T\xd4^R&M\x93\xc7IH\x8a\xf5\x81?\x0bj',99a04570b178688f1dc76b628ecdc156
stormzy is the realest,b'<\x03\x8cT\xa8\xbb\xae\x11.mV\xf5!\x99\x82\x93',0ea6c6e27f290be94e1cf6919bc5a815d231b9c907d81ceb441f2adbaf0ebeb8
what you know about stormzy? lol,b'C(\x15C\xa9f\xf3L2\xab\xac\x96\x82\xe6\n\x03',17c0465253cad6a19f5c8e418a5941d5b93763302055cf83f665e58e27177d5422f005ac74a82c1e93c2395b0b87f00e
ik hes the realest uk rapper,b'\x17\x9d\xeb\x07&\x17\xfc\xdew?#\x8e]Q*c',85b7c0252ea56a82753f67b9cb0ad6fa15ad71c458ddcd40b7a690da6b9d835b
?,b'L@\xd5SA\xe8mt\xa9=F\xb4\xf6\n\x89 ',fbb5da573d9887ea7f281f3e67e73fa3
if somebody wants to play some of those ios 10 game things hmu,b'AU#\x16l\x1eR\x0f.\x15\xcb\x9e\xfd\xc2I\x02',107f9e85e76ae98ed04f37291cb7bf3b2e63533e811c140e3ff709834206bcbaf294112cc93bc48045f1c6a3bd39494a33f1895c8a1e1f914441984cb6942fa6
the what?,b'\x8d\x1a:\xb4C\x11\x93\xa1 %t\xe6\x1c\x16\x05\x99',35f9da1dbd42987abb4bf1517e50a0f2
idk what they're called i just got ios 10 on my old phone and it's merely for whatever people have been playing?,b'\x06t\xa5\x1f\x8fJ\xf9~E\xca\xfaX\xba\xa2Wt',08e18b6dbdac1d3a9b37113f25142add5f9da933fe986c52baa043c999bafa8f6a40d576526541583b4ceeb77cfa42c83fc1deccfd662232a839106b6b3523a27fb8c2f8f2201442eef2606019ec0e90fb8d467c3cb906c4c5a72a5bddebdaf2fff662eb6afca0320cccdabec6f58308f8b7949f033228ceb1aeb00cd86d60b8
ios 10 has been confusing af i still don't understand it all,b'\xbd\x9b\xb3\xb1\x16\x0e\xc7;>\xb9\xbdb\x024r\x89',e279e6ee26005bb0bf3115831c81e2799f4b85b4622e32ecb5e0b0bd502835a09e11014bf45186e85a7b50ebfe58f8a86b4c9a5096340ee752dd33379bafad69
on medium.,b'b\x07\x9a\x95\x1em0\n|D\xaf\x10\xea\xf6&/',a4a2678560433fe9cb0baa73c5a6d75b
"hope it's not a buncha articles on ""boosting creativity"" and why taking cold showers is great",b'4\xd0\xf6\x1d\xc3s\x8a\x02Y\x88r\xf7\x0cyC\xf5',5c1e75162570873ff5219676a002546b9ba4cafbd2c16bbc54bb6cff3be3c1ac755c02615e60ed7efc1de4a5fae0a422ed98d12c384957ea104d183d63099abd5e116832c921793d78691963aee5ae1d8f9aa63f4a2c4a236b9ecc2269019318
"it's (so far) a lot of stuff about bank culture, which is actually kind of interesting where my job is concerned.","b'\xb3\xfef\x01P\xb3\x13l\x83\xb2\xeb\x9e?""\xd0\xa7'",951a8f48077694f614825f40222993735c009c1ad43fb7bb47c7a0cefca52fce68e9332e403bbde778433bfcf836a1b109a937eec649878e00efff554b39c20ba164da26852511e26b5e057a3a75c5aa1f76877276f72cfccdc75febc2e198c5d6f0f198b3146cd8d5e470d56f75d18c973ecddd133ce0f7736711d9ad87208f
"only a hop skip &amp; a jump from ""why i quit my job at the fed to travel the world, and why you should too  before it's too late""","b""\x83\xfd\x15s\xbc'\xcb \xe3L\xd7\x17\xa4.t\xee""",f76b103a4034ec71e57b330a85dd0fc7920293931210db728ffe0ede3fb52831834569ac1e5b5f4f6a99541678fc3d35a2a16237cb75a9daabd9eaba1d1702575f467f05e682236fc7cf1bc5af7ad75013be9c61f17bb5b0cf7f6d9510c1edb2b40d5432bc9c690870be63d4172527d6ab0ab252d40d19910e0d5a0b87436ad2b189a3a181ef9b843108eb367b6164d5
someone stop me from biting my fucking nails dude ughhhhh,b'\x83\xb7\x9aDCO\x0bq\xd1bx\xdf\x00\xd3P\xa2',bbacfe131807e87271e4a05bd0f7c2b82d220358e03948ae42b7b1b6b24a70318107ffb452d2f852195f4e1e3ce8f4a0228ded4419d287251bf563585875ee18
i bit my nails for 14 years straight and there's honestly no way to stop it. especially it it's a nervous habit which mine was,b'\r\xdc\xe9\xd6\xf3\xd8\x06\xff\x9b\x11\x8f\xfe\xad\xd1\xb0\xe0',2d63b1c9d7c8ad983283aea0932106b40dd07c13999c0fefeb7081820390cd425e11d0935959327040e3ae687a91bb6b51ad4f7506dcd631b6a460a208912ee3f21ecb08b931dfdfff00a67c4cf3cfb2818c9a545a34079d029ceffeb0ad33dc381ff6bffa134537e6195614ee237474237a89d622d9c7ad5a011beb9171784c
and i still pick and them and it takes every inch of my body to stop myself to this day but it's been a year and i'm so happy,b'\xdb>\xa4\x07\xa3\xf2\xcf>\x14\xffI\x8d\xe5\xff\r\xec',bde559c7fe905d0a6b17d5f3214eab187b25d38a5861cf1ed96ad5fb2439580c9b64d6b3a66f43289f2e70831c9cec5d995489fcb1462552d50962cdf96231e412e26eac2c18359ccc60bc35af2c452e2be6315688b9b63f4013adbad6c4b9edecc250c60e1fe63ab6e1539c4ef1e274dca012e71911d74fa28589fb9e619f16
it's definitely a nervous habit i've had since forever and i just can't ever stop myself like the minute i see them,b'\xe3\xcc\xfd\x8fU\x10\xd1\xd2\xe4\x02Q\x84_w\xda\xb6',a83a35306dcc510c8458cc361ce1b15524c57578ad6c2b6f9bd288015cfc46adfc660bef509da9973efb3fc99e3e3659fa48bff5a0ac7a2137002a9d5149cac38900ef693d555e0907ab4b3bce9233bc291f2535970d5a6cc86f8c47b0db57ae7d50c0b3a29d380cf0cf742eee853f4d5b5e3fc60afcf0108e833ec75d4c4a5e
"wait, what, rko to kane?!?! #sdlive",b'\xed7\x0eqTE\xb0WS\x16t\xf0\x02_\xca\xb3',d0748bd78867c83645c016fd228b013caf4f114ebb3a7fb4c4b621f83ecf11b78a78635e779df4735fa9a7b28466e7a7
"kane has been very naughty as of late. he's holding randy back. thus, an rko was a suitable alternative.",b'\xaf\xd2A\x0c^\x0fa\xccG\xc8d\x15\x1dh\xa7\xdc',1867c94ef6852a1965df857b0dba8bc036daa4b3ed62762a01a5bd4ff13ca5d609fd5f1960e7bcd67dd7b9cfad2c8c3c867adfec2955a894348972e24e7328acb8bd9b47c1f5ba12e17af860e9ff4a53887ccbb71dda3812d3da1a1cb482afd47aaa95b201dc11f5f4e83288b2111073
"""getting sick of your shit, kane"" *rko outta nowhere*. sounds like something randy would do.",b' \xe1\xd9\xe8\xd6\xf0\xce \xf1Q\xcc\x98\x93r\xcd\x8c',f6fa727474e926c5e034e07ddf1fdd315ca3f0690e12b891923b6fb7cf7083735ca907681966a5a2833c5072f9521496b0a1379054a04eebf4344bb291e33dd3637351d3547638121b059df623c7887f0ded949fca4af852afba86210b6a4dc4
.,b'\xc0\x02s\xa9\x97\x9f\x08osN#2bl\n\xae',d1fa43b01f1c2ca7ea7053c97a46ba11
"when i get my period anything makes me cry, shit mad annoying",b'.-\xc6z\x01\xab\xf2\xbe\x15\x08\xefM\rF\xf3\xa2',3650baa9baa21001e844e2283bdb9c705e68baaef04a77ac56b7353df36e2695e962011fbbcb78788c1557113d09820d3d64f46c5768db72a999b8de470d88f4
lool i hate that. like you know you're not soft and it's making you seem like that. that happens to me every several cycles,b'\xce\xb7\x0f>\xa8~;\x18O\xfc\xbaH\x1d//s',0513a4e192e0fb27ea0664d3df6a8dd86efbb5588ed52b83108a1c0c9a9bcc3e823aa983606b2968d629b9056a00a92f0ddf4d9667d5e523965f0595b5bc303528338cfaa6e00576643c96ce8ecf17734329d15f57590a944c376fffdac5f4670b82852709613d852e0b37b4198a58c9a158876d91a867df644425787daded68
that happens to me everytime like its too early,b'\xe5\x92\xa8\x10~\x85I\xf9\xe3\x06;7\x9f\xca&\t',4bb72f693666cf59290d038f68bcff8f0f2176adaa8433b5055ddb6e68bd60cc2470085cb12bb1bf6473d00b0e706e5f
facts. ugh that's annoying af. i'm sorry,"b""^W\xefY\xf6V\x85t\x19\x8e\xe2\x08\xc51@'""",7fc44194661540cdaa991fd18d68d36ed43e0f86d389702e0a3b2f78f0a7fc44efc79b2c9a77ddf3f106892f06ce01a9
are you home,"b""\xd6\xb8\x88\xa9\x1b\x90\xd4pa\x9a\x06'\x82\xaa\x10\xde""",2c34526e899773ca176a3a58ac6c02af
si,"b'\x82,\xc3\xc0*?\x89\xde-\xaf\xa0\xf0\xb1H\xd4\x98'",92d5db5c1872368c820e76fb220303e2
let's go to woodbridge,b'\xfc\x9d\xd2w\x93\x05\x8a\xb8\n%\xdf\xb1\xbc\xa8m/',9ac59219ae891ac5cfcbafcae1e476593d9f2e261a2e2f597b8eb18d814f7250
have class,b'\x19:\xecj\xedY\x0b\xa99uqS\xce(\xad\xcb',72863505434c31cb25d4646dfc7dc87f
need a coach / confidence booster to gas me up,b'\xdeo\xed\xaa\xbb1\xb0\x84\xed{\x03G\xe0j\x19\xf3',01657bc19e3e7bb6945c8e52bfc295e24595d6516546a4645b60912700623480e907c866edf01df469bd99f14376feed
i'm right here bro wassup,b'p\xa66j\xf6}U\xe1d\x98\xa5\xde\xfd\xbd\x80\xfe',39d97ae4764de1fc7c690d89035e0a4070a3bd26fa4162fc7faf29cd48e19d94
i need this,b'o~i\xdb\x11\x8c\xd8\xb7\xeb\xedl\x13\xcem\x9fH',cf7273d2103bcd30c0e66c5c9752b30c
"ik i will be playing iw variant if that doesn't go good i'll be become a coach, and bro don't give up you have talent and ambition",b'v\xf7\xeb\x94k\xf7\xc3?\x0e\xa7\xfa\xf9o\x97f\xe6',ed30daca82afe92dfecda19a17a2d53e6421528c0db183ab7d81adabf35f11f6b9cfbb9e592e79cfb2a79a03f1dbf137c7b0e566550c10a3e4a242c7d8d563b5e988a9d8202ce7268b7b91d7b532c438254dabe3c61ec0bb79a3b78ebed2da3921503d3c1abadac1a38245a9c9404a8521e5a2bb5fddddb04e684ccccfac1e6fc26d725f697258c8127f3f517184c575
i'm up at 3am practicing my costume makeup.  wide awake and shit,b'\xa5\xb6js\x9c\xe4-\x93\x15\xb3a\x1e\x0cxnO',990b459f75b253970caf30cb202d614bbe93c3af9a0f73537ba8a27e11d6b604c4be9285428aa446e725f2db7c3946ff1ea933a36a43c36ab2ef9f35f7ebc8bdd1de46d1c40f648f17ffeb04d1e415cd
and never texted me and shit,"b'\x90%\x82\xffO4\xf9X[,1\x92F\x86(\x12'",ad02068b2f437e585896421bf9db8522ce5351a98a09b3b2dce19f8af1284771
dammit jordyn you didn't respond so i totally forgot #yourfault,b'\xc5\xf1\xcb^\x1d\xe1\xa9\x00\xe8^\x8d\xbd\xca\xbb\xd3i',a184f6cf75d148556e7598d9cb36fd85e6379cba96b49862b7faced867ed8048cfd74a3ad031e0670e65adef100e4db1679d8a9e8a21a2f485b224ebc1190d3a
don't yell,b'\xe8\x9e\x13t\x02\xe9\xd5\x04\xfb\xc7j\x1b\x00\xb8\x0cU',0b1bb918328ae293fdd6039a27a8aeea
i miss my other half.,b'\xe4+\xdd@Y\x98\x81\\\xf6\xcdP\x92N\xbb\xe1\x01',7cdf3fc616a61e97a0a5c3ee5b0cfc14666a8fb5e15f052f886003de79f19bd0
miss you too,b'{*\xcc\xbb()A#\xc3^\xbb\x02\x16\x15\xf41',95878a326694c774b00acaace4b07382
stop being like this,b'\xc3q<9[\n\xdb\x12\xf4\xf9X\xedr\t`\xca',dfb063778ccef79a44618cc8a362a538f4c41598f5bdbee82eb05abc0572b71b
"2016 conversations: ""what do you do besides uber?"" ""i'm a picker at amazon."" ""a what?"" ""i pick products at amazon. there are weird ones.",b'\xb1\xed\xabn\xabN\xf5\xa9\x97(\x1d\xad\xd4M\x85\x94',1d795fdcb84c1ce589b70708a0b68310c27c37c25afefb9d89f14ad84679e87607100f1f34a0a9e283f42dc2a3b10691efc8aadbcda45afce4e9235135077b470c11ae839afa49fc3a2f21f6db5a32547d9e3b90c1487a72e712764924a938c23fef3f172e17c33cec69ac8b47eaa1ffad8668e14d0ef86dd098d0fd6793b3911662f7922522686c1c83ebc8b46e5384
had to google that one. interesting bloomberg interview on being an amazon picker,b'|\xcez\xaf\xd5\xc1\xe5\xdfK>\x07\xb7\xb0\xd4\xb2\x96',648784d89ee8627416336f5a9b6b7ab893ed322d10dcbe5edc459018023a2c62022088c3738133edb7040baff3e2a0aa88cd223a5cc25ebfd9b41ba5ab166a8b468a7725575de2ddac0c65548e013b4284b5ffaa54db087d99875e05d5bf2d04
thanks. will check it out.,b'\xd5\x94\xf4\x8a\x05\x17\xa9h\xbc\xe2L\xe5\xea\x02\x19\xb1',589febbb0302500667f208bc580911c05a7e4a10f14ab1dc51e03216e9b511c8
"not as interesting as picking sex toys, but interesting in how quickly they onboard 1k emp &amp; no structure to their warehouses",b'\x8d\xea?Z|\x15\xd2\xd9\xbeC@\xc2\xb3\x98K\xac',7c1ef67703440f1f3d376764b272bb74fec4492f857f04eb6f0a8451d7422d766a29957bb25ec1f335b155443407865dadaadd3f379e07c9fd00eab6c370117949db3a46c4b776fe4f45ffa286e2b131a6d24f127da336d381a3368ee197f966dcf636a96cbcd8407a414860dbe1d1e432d53f1eea4bd4bcd407b0c52778a3bca6787f26bcb32ca15c7748ab8ba5d95c
"singles is actually the best on gow4, reminds me so much of gow2. couple of wack maps for it but overall &gt;",b'\xedhD\xa7L\x85\xb5\x03\xf8.\xe6\x96m\x87\x07k',2739db58422fe02a16b61ad79ad040e5595a8bdee058d71b6582c1621d80f1a4a51b52f1dc367c0ff3a8f90791baa0392d1d451c08b0228c990257412ecf9907a955d40abb671b46a6e3085f2037be4ec534c5d8670fa6bedabc172e393ff17f937d0db101677705d5ba02b0daf4cd00
really? i may have to start grinding those,b'\x12\x9a\xb6B\xad5QU\x0b?<\xc7\xa0\x9ae?',68ab9049c2938c4e1a8e408d3d4ff936c825391e70cf2237fdb79008afe86d9f8437ecaffc6315136fdd110c3fbcd7d3
"yeah its a clear 1v1 for flame nades, dropshot usually. maps like lift are very interesting as well :)",b'\x00\x97\x8cK\x1cT\x91\xa0\x1e\x1c^\x8f\xd6\t\xb9\x8e',fbd74f7176e978a6c787a0730183325fab3e3eea3a4418861610a5271c4e66cf6c966f3f86928931f93e19264258be20b118843317a21269addcb7eae6d8e4f401983ccbd74dddad587b28689589a47d9661ba3866890be5c29c10637ad7d70536f457e8eb3f4f5f25e2eb8aed6d8e33
honestly going to grind as many gbs as possible once the org is sorted. singles seem great if you can't get ft gb's,b'\xf5!\x9f\x89\x1f[\x92\xbcB\x17\xf1\xd1\xe3\xf6\xc9\xde',46f766a48e2f9b52a7885988308326323c51a4be33663d2a8d753c026ff45e80cca87e45c1be069031b274e5088b48f5cf8e723f0689720fab6f4bc7c4eac4a49c83a846353c2cf65051a241250147990d304cdf42ecb6efef6b0e7f5762316f4dc768e8eaa15c9f23e831faf6c29d32a956b9af5211b16d1a11ae11846624b0
exactly i just got off at 12 wtf have i been doing since then,"b'\t\xdf,8\xf3\xc1\x9bn\x9aV#}\x9bi\xc6t'",b0d1c80d4962803388cdc3575696fe1b1fbd3f2dc9588270a7f502022d6753a78268a9d7b52540f7e47394d46bb04ce1556676ff5850bf963599764be0f08efa
girl that's what i be thinking lol.,"b""-\xe4R\x01\x07\xf0<,U\xfc\xc9:'P\x18v""",d4f8d1965ffd464fd31a34978b11767bd1da7b8f8d84a9923a934e497c6be39b035f292ef6a790b3fcb0e674d5454652
i'm not even sleepy lol usually when i get off work i be tired,b'\xbfg\xed\\\xcd\x972\xd5\xff\xe6\x17\xf4|\xe9\xaf\x97',1467777c6e37a4d232a51c1ad103829bbd1537b3b9599af4ea5a6c4238b2ded827ebe78e94a1baac2ff19d11aa9f4bea0ae5521124fc937042836e6054b67113
"like really, i'll take a nap or something but today i'm just up like its normal.",b'=\xec9\xbf\xaf\xb6\x86\x8b\xcf.\xe2\x0f\xe6_\xcd\x1e',08bf147a409dad28d689a705d461de2a69649ac72af7997fea72690f69ab2d62467755faa11db4a9d09f00113e0154c32bbd95ad783104be1ece683555d2ddee5fe2649a4d883b79199b598714b7848c0ed950c26ed6526dd4ce89b3109f1050
i need lady friends around here that'll do lame movie and wine nights.,b'f+\x15\xe4\xb0\xc3\xb9e\x97\xbb \xd0\xf7e\xfd0',37b870d60c4198085441b3becfa7d37176757134362ee4437c634f0f05ef8985631870ea6d5cb4db50000246c66006dc62317f357ce53c3772bd731100dffea8c3843e7ce0ee2a006e028ad8533a3230
yes please!!!!,b'\x0c\x14\x03\\\xc2\xa8\xcf\xa3\x01\xa1\x89\x1c\xb5\x98\xb8}',9f529e5ce6a804d554210d6e2aca5f15
in on this,"b""\xa6\xca\x07^=\xe8\x1d\xdc\xc3cp'j\xd7\xc5J""",23f89afaf715209092ecded903eea9c0
"if you like mayo, please unfollow and then block me, you nasty idiot.",b'\x92\x0b\x8d\xe3C\x13\x98\xed\xfe\xbf\xf1\x1a\x00$\xee\xcd',8da069e4f368a09d22f7f75900f65a12a5da9013ce99c03edc785e8ac012b79b90c4c91ac94a0af391d63b255702df7d84f01fad60bc787db4bf54c3fe869222441f0f546a35bfaf2870ab7e1e20a670
